,ka
2557,9.63501708984375
2558,9.6395947265625
2559,9.64417236328125
2560,9.64875
2561,9.65332763671875
2562,9.6579052734375
2563,9.66248291015625
2564,9.667060546875
2565,9.67163818359375
2566,9.6762158203125
2567,9.68079345703125
2568,9.68537109375
2569,9.68994873046875
2570,9.6945263671875
2571,9.69910400390625
2572,9.703681640625
2573,9.70825927734375
2574,9.7128369140625
2575,9.71741455078125
2576,9.7219921875
2577,9.72656982421875
2578,9.7311474609375
2579,9.73572509765625
2580,9.740302734375
2581,9.74488037109375
2582,9.7494580078125
2583,9.75403564453125
2584,9.75861328125
2585,9.76319091796875
2586,9.7677685546875
2587,9.77234619140625
2588,9.776923828125
2589,9.78150146484375
2590,9.7860791015625
2591,9.79065673828125
2592,9.795234375
2593,9.79981201171875
2594,9.8043896484375
2595,9.80896728515625
2596,9.813544921875
2597,9.81812255859375
2598,9.8227001953125
2599,9.82727783203125
2600,9.83185546875
2601,9.83643310546875
2602,9.8410107421875
2603,9.84558837890625
2604,9.850166015625
2605,9.85474365234375
2606,9.8593212890625
2607,9.86389892578125
2608,9.8684765625
2609,9.87305419921875
2610,9.8776318359375
2611,9.88220947265625
2612,9.886787109375
2613,9.89136474609375
2614,9.8959423828125
2615,9.90052001953125
2616,9.90509765625
2617,9.90967529296875
2618,9.9142529296875
2619,9.91883056640625
2620,9.923408203125
2621,9.92798583984375
2622,9.9325634765625
2623,9.93714111328125
2624,9.94171875
2625,9.94629638671875
2626,9.9508740234375
2627,9.95545166015625
2628,9.960029296875
2629,9.96460693359375
2630,9.9691845703125
2631,9.97376220703125
2632,9.97833984375
2633,9.98291748046875
2634,9.9874951171875
2635,9.99207275390625
2636,9.996650390625
2637,10.00122802734375
2638,10.0058056640625
2639,10.01038330078125
2640,10.0149609375
2641,10.01953857421875
2642,10.0241162109375
2643,10.02869384765625
2644,10.033271484375
2645,10.03784912109375
2646,10.0424267578125
2647,10.04700439453125
2648,10.05158203125
2649,10.05615966796875
2650,10.0607373046875
2651,10.06531494140625
2652,10.069892578125
2653,10.07447021484375
2654,10.0790478515625
2655,10.08362548828125
2656,10.088203125
2657,10.09278076171875
2658,10.0973583984375
2659,10.10193603515625
2660,10.106513671875
2661,10.11109130859375
2662,10.1156689453125
2663,10.12024658203125
2664,10.12482421875
2665,10.12940185546875
2666,10.1339794921875
2667,10.13855712890625
2668,10.143134765625
2669,10.14771240234375
2670,10.1522900390625
2671,10.15686767578125
2672,10.1614453125
2673,10.16602294921875
2674,10.1706005859375
2675,10.17517822265625
2676,10.179755859375
2677,10.18433349609375
2678,10.1889111328125
2679,10.19348876953125
2680,10.19806640625
2681,10.20264404296875
2682,10.2072216796875
2683,10.21179931640625
2684,10.216376953125
2685,10.22095458984375
2686,10.2255322265625
2687,10.23010986328125
2688,10.2346875
2689,10.23926513671875
2690,10.2438427734375
2691,10.24842041015625
2692,10.252998046875
2693,10.25757568359375
2694,10.2621533203125
2695,10.26673095703125
2696,10.27130859375
2697,10.27588623046875
2698,10.2804638671875
2699,10.28504150390625
2700,10.289619140625
2701,10.29419677734375
2702,10.2987744140625
2703,10.30335205078125
2704,10.3079296875
2705,10.31250732421875
2706,10.3170849609375
2707,10.32166259765625
2708,10.326240234375
2709,10.33081787109375
2710,10.3353955078125
2711,10.33997314453125
2712,10.34455078125
2713,10.34912841796875
2714,10.3537060546875
2715,10.35828369140625
2716,10.362861328125
2717,10.36743896484375
2718,10.3720166015625
2719,10.37659423828125
2720,10.381171875
2721,10.38574951171875
2722,10.3903271484375
2723,10.39490478515625
2724,10.399482421875
2725,10.40406005859375
2726,10.4086376953125
2727,10.41321533203125
2728,10.41779296875
2729,10.42237060546875
2730,10.4269482421875
2731,10.43152587890625
2732,10.436103515625
2733,10.44068115234375
2734,10.4452587890625
2735,10.44983642578125
2736,10.4544140625
2737,10.45899169921875
2738,10.4635693359375
2739,10.46814697265625
2740,10.472724609375
2741,10.47730224609375
2742,10.4818798828125
2743,10.48645751953125
2744,10.49103515625
2745,10.49561279296875
2746,10.5001904296875
2747,10.50476806640625
2748,10.509345703125
2749,10.51392333984375
2750,10.5185009765625
2751,10.52307861328125
2752,10.52765625
2753,10.53223388671875
2754,10.5368115234375
2755,10.54138916015625
2756,10.545966796875
2757,10.55054443359375
2758,10.5551220703125
2759,10.55969970703125
2760,10.56427734375
2761,10.56885498046875
2762,10.5734326171875
2763,10.57801025390625
2764,10.582587890625
2765,10.58716552734375
2766,10.5917431640625
2767,10.59632080078125
2768,10.6008984375
2769,10.60547607421875
2770,10.6100537109375
2771,10.61463134765625
2772,10.619208984375
2773,10.62378662109375
2774,10.6283642578125
2775,10.63294189453125
2776,10.63751953125
2777,10.64209716796875
2778,10.6466748046875
2779,10.65125244140625
2780,10.655830078125
2781,10.66040771484375
2782,10.6649853515625
2783,10.66956298828125
2784,10.674140625
2785,10.67871826171875
2786,10.6832958984375
2787,10.68787353515625
2788,10.692451171875
2789,10.69702880859375
2790,10.7016064453125
2791,10.70618408203125
2792,10.71076171875
2793,10.71533935546875
2794,10.7199169921875
2795,10.72449462890625
2796,10.729072265625
2797,10.73364990234375
2798,10.7382275390625
2799,10.74280517578125
2800,10.7473828125
2801,10.75196044921875
2802,10.7565380859375
2803,10.76111572265625
2804,10.765693359375
2805,10.77027099609375
2806,10.7748486328125
2807,10.77942626953125
2808,10.78400390625
2809,10.78858154296875
2810,10.7931591796875
2811,10.79773681640625
2812,10.802314453125
2813,10.80689208984375
2814,10.8114697265625
2815,10.81604736328125
2816,10.820625
2817,10.82520263671875
2818,10.8297802734375
2819,10.83435791015625
2820,10.838935546875
2821,10.84351318359375
2822,10.8480908203125
2823,10.85266845703125
2824,10.85724609375
2825,10.86182373046875
2826,10.8664013671875
2827,10.87097900390625
2828,10.875556640625
2829,10.88013427734375
2830,10.8847119140625
2831,10.88928955078125
2832,10.8938671875
2833,10.89844482421875
2834,10.9030224609375
2835,10.90760009765625
2836,10.912177734375
2837,10.91675537109375
2838,10.9213330078125
2839,10.92591064453125
2840,10.93048828125
2841,10.93506591796875
2842,10.9396435546875
2843,10.94422119140625
2844,10.948798828125
2845,10.95337646484375
2846,10.9579541015625
2847,10.96253173828125
2848,10.967109375
2849,10.97168701171875
2850,10.9762646484375
2851,10.98084228515625
2852,10.985419921875
2853,10.98999755859375
2854,10.9945751953125
2855,10.99915283203125
2856,11.00373046875
2857,11.00830810546875
2858,11.0128857421875
2859,11.01746337890625
2860,11.022041015625
2861,11.02661865234375
2862,11.0311962890625
2863,11.03577392578125
2864,11.0403515625
2865,11.04492919921875
2866,11.0495068359375
2867,11.05408447265625
2868,11.058662109375
2869,11.06323974609375
2870,11.0678173828125
2871,11.07239501953125
2872,11.07697265625
2873,11.08155029296875
2874,11.0861279296875
2875,11.09070556640625
2876,11.095283203125
2877,11.09986083984375
2878,11.1044384765625
2879,11.10901611328125
2880,11.11359375
2881,11.11817138671875
2882,11.1227490234375
2883,11.12732666015625
2884,11.131904296875
2885,11.13648193359375
2886,11.1410595703125
2887,11.14563720703125
2888,11.15021484375
2889,11.15479248046875
2890,11.1593701171875
2891,11.16394775390625
2892,11.168525390625
2893,11.17310302734375
2894,11.1776806640625
2895,11.18225830078125
2896,11.1868359375
2897,11.19141357421875
2898,11.1959912109375
2899,11.20056884765625
2900,11.205146484375
2901,11.20972412109375
2902,11.2143017578125
2903,11.21887939453125
2904,11.22345703125
2905,11.22803466796875
2906,11.2326123046875
2907,11.23718994140625
2908,11.241767578125
2909,11.24634521484375
2910,11.2509228515625
2911,11.25550048828125
2912,11.260078125
2913,11.26465576171875
2914,11.2692333984375
2915,11.27381103515625
2916,11.278388671875
2917,11.28296630859375
2918,11.2875439453125
2919,11.29212158203125
2920,11.29669921875
2921,11.30127685546875
2922,11.3058544921875
2923,11.31043212890625
2924,11.315009765625
2925,11.31958740234375
2926,11.3241650390625
2927,11.32874267578125
2928,11.3333203125
2929,11.33789794921875
2930,11.3424755859375
2931,11.34705322265625
2932,11.351630859375
2933,11.35620849609375
2934,11.3607861328125
2935,11.36536376953125
2936,11.36994140625
2937,11.37451904296875
2938,11.3790966796875
2939,11.38367431640625
2940,11.388251953125
2941,11.39282958984375
2942,11.3974072265625
2943,11.40198486328125
2944,11.4065625
2945,11.41114013671875
2946,11.4157177734375
2947,11.42029541015625
2948,11.424873046875
2949,11.42945068359375
2950,11.4340283203125
2951,11.43860595703125
2952,11.44318359375
2953,11.44776123046875
2954,11.4523388671875
2955,11.45691650390625
2956,11.461494140625
2957,11.46607177734375
2958,11.4706494140625
2959,11.47522705078125
2960,11.4798046875
2961,11.48438232421875
2962,11.4889599609375
2963,11.49353759765625
2964,11.498115234375
2965,11.50269287109375
2966,11.5072705078125
2967,11.51184814453125
2968,11.51642578125
2969,11.52100341796875
2970,11.5255810546875
2971,11.53015869140625
2972,11.534736328125
2973,11.53931396484375
2974,11.5438916015625
2975,11.54846923828125
2976,11.553046875
2977,11.55762451171875
2978,11.5622021484375
2979,11.56677978515625
2980,11.571357421875
2981,11.57593505859375
2982,11.5805126953125
2983,11.58509033203125
2984,11.58966796875
2985,11.59424560546875
2986,11.5988232421875
2987,11.60340087890625
2988,11.607978515625
2989,11.61255615234375
2990,11.6171337890625
2991,11.62171142578125
2992,11.6262890625
2993,11.63086669921875
2994,11.6354443359375
2995,11.64002197265625
2996,11.644599609375
2997,11.64917724609375
2998,11.6537548828125
2999,11.65833251953125
3000,11.66291015625
3001,11.66748779296875
3002,11.6720654296875
3003,11.67664306640625
3004,11.681220703125
3005,11.68579833984375
3006,11.6903759765625
3007,11.69495361328125
3008,11.69953125
3009,11.70410888671875
3010,11.7086865234375
3011,11.71326416015625
3012,11.717841796875
3013,11.72241943359375
3014,11.7269970703125
3015,11.73157470703125
3016,11.73615234375
3017,11.74072998046875
3018,11.7453076171875
3019,11.74988525390625
3020,11.754462890625
3021,11.75904052734375
3022,11.7636181640625
3023,11.76819580078125
3024,11.7727734375
3025,11.77735107421875
3026,11.7819287109375
3027,11.78650634765625
3028,11.791083984375
3029,11.79566162109375
3030,11.8002392578125
3031,11.80481689453125
3032,11.80939453125
3033,11.81397216796875
3034,11.8185498046875
3035,11.82312744140625
3036,11.827705078125
3037,11.83228271484375
3038,11.8368603515625
3039,11.84143798828125
3040,11.846015625
3041,11.85059326171875
3042,11.8551708984375
3043,11.85974853515625
3044,11.864326171875
3045,11.86890380859375
3046,11.8734814453125
3047,11.87805908203125
3048,11.88263671875
3049,11.88721435546875
3050,11.8917919921875
3051,11.89636962890625
3052,11.900947265625
3053,11.90552490234375
3054,11.9101025390625
3055,11.91468017578125
3056,11.9192578125
3057,11.92383544921875
3058,11.9284130859375
3059,11.93299072265625
3060,11.937568359375
3061,11.94214599609375
3062,11.9467236328125
3063,11.95130126953125
3064,11.95587890625
3065,11.96045654296875
3066,11.9650341796875
3067,11.96961181640625
3068,11.974189453125
3069,11.97876708984375
3070,11.9833447265625
3071,11.98792236328125
3072,11.9925
3073,11.99707763671875
3074,12.0016552734375
3075,12.00623291015625
3076,12.010810546875
3077,12.01538818359375
3078,12.0199658203125
3079,12.02454345703125
3080,12.02912109375
3081,12.03369873046875
3082,12.0382763671875
3083,12.04285400390625
3084,12.047431640625
3085,12.05200927734375
3086,12.0565869140625
3087,12.06116455078125
3088,12.0657421875
3089,12.07031982421875
3090,12.0748974609375
3091,12.07947509765625
3092,12.084052734375
3093,12.08863037109375
3094,12.0932080078125
3095,12.09778564453125
3096,12.10236328125
3097,12.10694091796875
3098,12.1115185546875
3099,12.11609619140625
3100,12.120673828125
3101,12.12525146484375
3102,12.1298291015625
3103,12.13440673828125
3104,12.138984375
3105,12.14356201171875
3106,12.1481396484375
3107,12.15271728515625
3108,12.157294921875
3109,12.16187255859375
3110,12.1664501953125
3111,12.17102783203125
3112,12.17560546875
3113,12.18018310546875
3114,12.1847607421875
3115,12.18933837890625
3116,12.193916015625
3117,12.19849365234375
3118,12.2030712890625
3119,12.20764892578125
3120,12.2122265625
3121,12.21680419921875
3122,12.2213818359375
3123,12.22595947265625
3124,12.230537109375
3125,12.23511474609375
3126,12.2396923828125
3127,12.24427001953125
3128,12.24884765625
3129,12.25342529296875
3130,12.2580029296875
3131,12.26258056640625
3132,12.267158203125
3133,12.27173583984375
3134,12.2763134765625
3135,12.28089111328125
3136,12.28546875
3137,12.29004638671875
3138,12.2946240234375
3139,12.29920166015625
3140,12.303779296875
3141,12.30835693359375
3142,12.3129345703125
3143,12.31751220703125
3144,12.32208984375
3145,12.32666748046875
3146,12.3312451171875
3147,12.33582275390625
3148,12.340400390625
3149,12.34497802734375
3150,12.3495556640625
3151,12.35413330078125
3152,12.3587109375
3153,12.36328857421875
3154,12.3678662109375
3155,12.37244384765625
3156,12.377021484375
3157,12.38159912109375
3158,12.3861767578125
3159,12.39075439453125
3160,12.39533203125
3161,12.39990966796875
3162,12.4044873046875
3163,12.40906494140625
3164,12.413642578125
3165,12.41822021484375
3166,12.4227978515625
3167,12.42737548828125
3168,12.431953125
3169,12.43653076171875
3170,12.4411083984375
3171,12.44568603515625
3172,12.450263671875
3173,12.45484130859375
3174,12.4594189453125
3175,12.46399658203125
3176,12.46857421875
3177,12.47315185546875
3178,12.4777294921875
3179,12.48230712890625
3180,12.486884765625
3181,12.49146240234375
3182,12.4960400390625
3183,12.50061767578125
3184,12.5051953125
3185,12.50977294921875
3186,12.5143505859375
3187,12.51892822265625
3188,12.523505859375
3189,12.52808349609375
3190,12.5326611328125
3191,12.53723876953125
3192,12.54181640625
3193,12.54639404296875
3194,12.5509716796875
3195,12.55554931640625
3196,12.560126953125
3197,12.56470458984375
3198,12.5692822265625
3199,12.57385986328125
3200,12.5784375
3201,12.58301513671875
3202,12.5875927734375
3203,12.59217041015625
3204,12.596748046875
3205,12.60132568359375
3206,12.6059033203125
3207,12.61048095703125
3208,12.61505859375
3209,12.61963623046875
3210,12.6242138671875
3211,12.62879150390625
3212,12.633369140625
3213,12.63794677734375
3214,12.6425244140625
3215,12.64710205078125
3216,12.6516796875
3217,12.65625732421875
3218,12.6608349609375
3219,12.66541259765625
3220,12.669990234375
3221,12.67456787109375
3222,12.6791455078125
3223,12.68372314453125
3224,12.68830078125
3225,12.69287841796875
3226,12.6974560546875
3227,12.70203369140625
3228,12.706611328125
3229,12.71118896484375
3230,12.7157666015625
3231,12.72034423828125
3232,12.724921875
3233,12.72949951171875
3234,12.7340771484375
3235,12.73865478515625
3236,12.743232421875
3237,12.74781005859375
3238,12.7523876953125
3239,12.75696533203125
3240,12.76154296875
3241,12.76612060546875
3242,12.7706982421875
3243,12.77527587890625
3244,12.779853515625
3245,12.78443115234375
3246,12.7890087890625
3247,12.79358642578125
3248,12.7981640625
3249,12.80274169921875
3250,12.8073193359375
3251,12.81189697265625
3252,12.816474609375
3253,12.82105224609375
3254,12.8256298828125
3255,12.83020751953125
3256,12.83478515625
3257,12.83936279296875
3258,12.8439404296875
3259,12.84851806640625
3260,12.853095703125
3261,12.85767333984375
3262,12.8622509765625
3263,12.86682861328125
3264,12.87140625
3265,12.87598388671875
3266,12.8805615234375
3267,12.88513916015625
3268,12.889716796875
3269,12.89429443359375
3270,12.8988720703125
3271,12.90344970703125
3272,12.90802734375
3273,12.91260498046875
3274,12.9171826171875
3275,12.92176025390625
3276,12.926337890625
3277,12.93091552734375
3278,12.9354931640625
3279,12.94007080078125
3280,12.9446484375
3281,12.94922607421875
3282,12.9538037109375
3283,12.95838134765625
3284,12.962958984375
3285,12.96753662109375
3286,12.9721142578125
3287,12.97669189453125
3288,12.98126953125
3289,12.98584716796875
3290,12.9904248046875
3291,12.99500244140625
3292,12.999580078125
3293,13.00415771484375
3294,13.0087353515625
3295,13.01331298828125
3296,13.017890625
3297,13.02246826171875
3298,13.0270458984375
3299,13.03162353515625
3300,13.036201171875
3301,13.04077880859375
3302,13.0453564453125
3303,13.04993408203125
3304,13.05451171875
3305,13.05908935546875
3306,13.0636669921875
3307,13.06824462890625
3308,13.072822265625
3309,13.07739990234375
3310,13.0819775390625
3311,13.08655517578125
3312,13.0911328125
3313,13.09571044921875
3314,13.1002880859375
3315,13.10486572265625
3316,13.109443359375
3317,13.11402099609375
3318,13.1185986328125
3319,13.12317626953125
3320,13.12775390625
3321,13.13233154296875
3322,13.1369091796875
3323,13.14148681640625
3324,13.146064453125
3325,13.15064208984375
3326,13.1552197265625
3327,13.15979736328125
3328,13.164375
3329,13.16895263671875
3330,13.1735302734375
3331,13.17810791015625
3332,13.182685546875
3333,13.18726318359375
3334,13.1918408203125
3335,13.19641845703125
3336,13.20099609375
3337,13.20557373046875
3338,13.2101513671875
3339,13.21472900390625
3340,13.219306640625
3341,13.22388427734375
3342,13.2284619140625
3343,13.23303955078125
3344,13.2376171875
3345,13.24219482421875
3346,13.2467724609375
3347,13.25135009765625
3348,13.255927734375
3349,13.26050537109375
3350,13.2650830078125
3351,13.26966064453125
3352,13.27423828125
3353,13.27881591796875
3354,13.2833935546875
3355,13.28797119140625
3356,13.292548828125
3357,13.29712646484375
3358,13.3017041015625
3359,13.30628173828125
3360,13.310859375
3361,13.31543701171875
3362,13.3200146484375
3363,13.32459228515625
3364,13.329169921875
3365,13.33374755859375
3366,13.3383251953125
3367,13.34290283203125
3368,13.34748046875
3369,13.35205810546875
3370,13.3566357421875
3371,13.36121337890625
3372,13.365791015625
3373,13.37036865234375
3374,13.3749462890625
3375,13.37952392578125
3376,13.3841015625
3377,13.38867919921875
3378,13.3932568359375
3379,13.39783447265625
3380,13.402412109375
3381,13.40698974609375
3382,13.4115673828125
3383,13.41614501953125
3384,13.42072265625
3385,13.42530029296875
3386,13.4298779296875
3387,13.43445556640625
3388,13.439033203125
3389,13.44361083984375
3390,13.4481884765625
3391,13.45276611328125
3392,13.45734375
3393,13.46192138671875
3394,13.4664990234375
3395,13.47107666015625
3396,13.475654296875
3397,13.48023193359375
3398,13.4848095703125
3399,13.48938720703125
3400,13.49396484375
3401,13.49854248046875
3402,13.5031201171875
3403,13.50769775390625
3404,13.512275390625
3405,13.51685302734375
3406,13.5214306640625
3407,13.52600830078125
3408,13.5305859375
3409,13.53516357421875
3410,13.5397412109375
3411,13.54431884765625
3412,13.548896484375
3413,13.55347412109375
3414,13.5580517578125
3415,13.56262939453125
3416,13.56720703125
3417,13.57178466796875
3418,13.5763623046875
3419,13.58093994140625
3420,13.585517578125
3421,13.59009521484375
3422,13.5946728515625
3423,13.59925048828125
3424,13.603828125
3425,13.60840576171875
3426,13.6129833984375
3427,13.61756103515625
3428,13.622138671875
3429,13.62671630859375
3430,13.6312939453125
3431,13.63587158203125
3432,13.64044921875
3433,13.64502685546875
3434,13.6496044921875
3435,13.65418212890625
3436,13.658759765625
3437,13.66333740234375
3438,13.6679150390625
3439,13.67249267578125
3440,13.6770703125
3441,13.68164794921875
3442,13.6862255859375
3443,13.69080322265625
3444,13.695380859375
3445,13.69995849609375
3446,13.7045361328125
3447,13.70911376953125
3448,13.71369140625
3449,13.71826904296875
3450,13.7228466796875
3451,13.72742431640625
3452,13.732001953125
3453,13.73657958984375
3454,13.7411572265625
3455,13.74573486328125
3456,13.7503125
3457,13.75489013671875
3458,13.7594677734375
3459,13.76404541015625
3460,13.768623046875
3461,13.77320068359375
3462,13.7777783203125
3463,13.78235595703125
3464,13.78693359375
3465,13.79151123046875
3466,13.7960888671875
3467,13.80066650390625
3468,13.805244140625
3469,13.80982177734375
3470,13.8143994140625
3471,13.81897705078125
3472,13.8235546875
3473,13.82813232421875
3474,13.8327099609375
3475,13.83728759765625
3476,13.841865234375
3477,13.84644287109375
3478,13.8510205078125
3479,13.85559814453125
3480,13.86017578125
3481,13.86475341796875
3482,13.8693310546875
3483,13.87390869140625
3484,13.878486328125
3485,13.88306396484375
3486,13.8876416015625
3487,13.89221923828125
3488,13.896796875
3489,13.90137451171875
3490,13.9059521484375
3491,13.91052978515625
3492,13.915107421875
3493,13.91968505859375
3494,13.9242626953125
3495,13.92884033203125
3496,13.93341796875
3497,13.93799560546875
3498,13.9425732421875
3499,13.94715087890625
3500,13.951728515625
3501,13.95630615234375
3502,13.9608837890625
3503,13.96546142578125
3504,13.9700390625
3505,13.97461669921875
3506,13.9791943359375
3507,13.98377197265625
3508,13.988349609375
3509,13.99292724609375
3510,13.9975048828125
3511,14.00208251953125
3512,14.00666015625
3513,14.01123779296875
3514,14.0158154296875
3515,14.02039306640625
3516,14.024970703125
3517,14.02954833984375
3518,14.0341259765625
3519,14.03870361328125
3520,14.04328125
3521,14.04785888671875
3522,14.0524365234375
3523,14.05701416015625
3524,14.061591796875
3525,14.06616943359375
3526,14.0707470703125
3527,14.07532470703125
3528,14.07990234375
3529,14.08447998046875
3530,14.0890576171875
3531,14.09363525390625
3532,14.098212890625
3533,14.10279052734375
3534,14.1073681640625
3535,14.11194580078125
3536,14.1165234375
3537,14.12110107421875
3538,14.1256787109375
3539,14.13025634765625
3540,14.134833984375
3541,14.13941162109375
3542,14.1439892578125
3543,14.14856689453125
3544,14.15314453125
3545,14.15772216796875
3546,14.1622998046875
3547,14.16687744140625
3548,14.171455078125
3549,14.17603271484375
3550,14.1806103515625
3551,14.18518798828125
3552,14.189765625
3553,14.19434326171875
3554,14.1989208984375
3555,14.20349853515625
3556,14.208076171875
3557,14.21265380859375
3558,14.2172314453125
3559,14.22180908203125
3560,14.22638671875
3561,14.23096435546875
3562,14.2355419921875
3563,14.24011962890625
3564,14.244697265625
3565,14.24927490234375
3566,14.2538525390625
3567,14.25843017578125
3568,14.2630078125
3569,14.26758544921875
3570,14.2721630859375
3571,14.27674072265625
3572,14.281318359375
3573,14.28589599609375
3574,14.2904736328125
3575,14.29505126953125
3576,14.29962890625
3577,14.30420654296875
3578,14.3087841796875
3579,14.31336181640625
3580,14.317939453125
3581,14.32251708984375
3582,14.3270947265625
3583,14.33167236328125
3584,14.33625
3585,14.34082763671875
3586,14.3454052734375
3587,14.34998291015625
3588,14.354560546875
3589,14.35913818359375
3590,14.3637158203125
3591,14.36829345703125
3592,14.37287109375
3593,14.37744873046875
3594,14.3820263671875
3595,14.38660400390625
3596,14.391181640625
3597,14.39575927734375
3598,14.4003369140625
3599,14.40491455078125
3600,14.4094921875
3601,14.41406982421875
3602,14.4186474609375
3603,14.42322509765625
3604,14.427802734375
3605,14.43238037109375
3606,14.4369580078125
3607,14.44153564453125
3608,14.44611328125
3609,14.45069091796875
3610,14.4552685546875
3611,14.45984619140625
3612,14.464423828125
3613,14.46900146484375
3614,14.4735791015625
3615,14.47815673828125
3616,14.482734375
3617,14.48731201171875
3618,14.4918896484375
3619,14.49646728515625
3620,14.501044921875
3621,14.50562255859375
3622,14.5102001953125
3623,14.51477783203125
3624,14.51935546875
3625,14.52393310546875
3626,14.5285107421875
3627,14.53308837890625
3628,14.537666015625
3629,14.54224365234375
3630,14.5468212890625
3631,14.55139892578125
3632,14.5559765625
3633,14.56055419921875
3634,14.5651318359375
3635,14.56970947265625
3636,14.574287109375
3637,14.57886474609375
3638,14.5834423828125
3639,14.58802001953125
3640,14.59259765625
3641,14.59717529296875
3642,14.6017529296875
3643,14.60633056640625
3644,14.610908203125
3645,14.61548583984375
3646,14.6200634765625
3647,14.62464111328125
3648,14.62921875
3649,14.63379638671875
3650,14.6383740234375
3651,14.64295166015625
3652,14.647529296875
3653,14.65210693359375
3654,14.6566845703125
3655,14.66126220703125
3656,14.66583984375
3657,14.67041748046875
3658,14.6749951171875
3659,14.67957275390625
3660,14.684150390625
3661,14.68872802734375
3662,14.6933056640625
3663,14.69788330078125
3664,14.7024609375
3665,14.70703857421875
3666,14.7116162109375
3667,14.71619384765625
3668,14.720771484375
3669,14.72534912109375
3670,14.7299267578125
3671,14.73450439453125
3672,14.73908203125
3673,14.74365966796875
3674,14.7482373046875
3675,14.75281494140625
3676,14.757392578125
3677,14.76197021484375
3678,14.7665478515625
3679,14.77112548828125
3680,14.775703125
3681,14.78028076171875
3682,14.7848583984375
3683,14.78943603515625
3684,14.794013671875
3685,14.79859130859375
3686,14.8031689453125
3687,14.80774658203125
3688,14.81232421875
3689,14.81690185546875
3690,14.8214794921875
3691,14.82605712890625
3692,14.830634765625
3693,14.83521240234375
3694,14.8397900390625
3695,14.84436767578125
3696,14.8489453125
3697,14.85352294921875
3698,14.8581005859375
3699,14.86267822265625
3700,14.867255859375
3701,14.87183349609375
3702,14.8764111328125
3703,14.88098876953125
3704,14.88556640625
3705,14.89014404296875
3706,14.8947216796875
3707,14.89929931640625
3708,14.903876953125
3709,14.90845458984375
3710,14.9130322265625
3711,14.91760986328125
3712,14.9221875
3713,14.92676513671875
3714,14.9313427734375
3715,14.93592041015625
3716,14.940498046875
3717,14.94507568359375
3718,14.9496533203125
3719,14.95423095703125
3720,14.95880859375
3721,14.96338623046875
3722,14.9679638671875
3723,14.97254150390625
3724,14.977119140625
3725,14.98169677734375
3726,14.9862744140625
3727,14.99085205078125
3728,14.9954296875
3729,15.00000732421875
3730,15.0045849609375
3731,15.00916259765625
3732,15.013740234375
3733,15.01831787109375
3734,15.0228955078125
3735,15.02747314453125
3736,15.03205078125
3737,15.03662841796875
3738,15.0412060546875
3739,15.04578369140625
3740,15.050361328125
3741,15.05493896484375
3742,15.0595166015625
3743,15.06409423828125
3744,15.068671875
3745,15.07324951171875
3746,15.0778271484375
3747,15.08240478515625
3748,15.086982421875
3749,15.09156005859375
3750,15.0961376953125
3751,15.10071533203125
3752,15.10529296875
3753,15.10987060546875
3754,15.1144482421875
3755,15.11902587890625
3756,15.123603515625
3757,15.12818115234375
3758,15.1327587890625
3759,15.13733642578125
3760,15.1419140625
3761,15.14649169921875
3762,15.1510693359375
3763,15.15564697265625
3764,15.160224609375
3765,15.16480224609375
3766,15.1693798828125
3767,15.17395751953125
3768,15.17853515625
3769,15.18311279296875
3770,15.1876904296875
3771,15.19226806640625
3772,15.196845703125
3773,15.20142333984375
3774,15.2060009765625
3775,15.21057861328125
3776,15.21515625
3777,15.21973388671875
3778,15.2243115234375
3779,15.22888916015625
3780,15.233466796875
3781,15.23804443359375
3782,15.2426220703125
3783,15.24719970703125
3784,15.25177734375
3785,15.25635498046875
3786,15.2609326171875
3787,15.26551025390625
3788,15.270087890625
3789,15.27466552734375
3790,15.2792431640625
3791,15.28382080078125
3792,15.2883984375
3793,15.29297607421875
3794,15.2975537109375
3795,15.30213134765625
3796,15.306708984375
3797,15.31128662109375
3798,15.3158642578125
3799,15.32044189453125
3800,15.32501953125
3801,15.32959716796875
3802,15.3341748046875
3803,15.33875244140625
3804,15.343330078125
3805,15.34790771484375
3806,15.3524853515625
3807,15.35706298828125
3808,15.361640625
3809,15.36621826171875
3810,15.3707958984375
3811,15.37537353515625
3812,15.379951171875
3813,15.38452880859375
3814,15.3891064453125
3815,15.39368408203125
3816,15.39826171875
3817,15.40283935546875
3818,15.4074169921875
3819,15.41199462890625
3820,15.416572265625
3821,15.42114990234375
3822,15.4257275390625
3823,15.43030517578125
3824,15.4348828125
3825,15.43946044921875
3826,15.4440380859375
3827,15.44861572265625
3828,15.453193359375
3829,15.45777099609375
3830,15.4623486328125
3831,15.46692626953125
3832,15.47150390625
3833,15.47608154296875
3834,15.4806591796875
3835,15.48523681640625
3836,15.489814453125
3837,15.49439208984375
3838,15.4989697265625
3839,15.50354736328125
3840,15.508125
3841,15.51270263671875
3842,15.5172802734375
3843,15.52185791015625
3844,15.526435546875
3845,15.53101318359375
3846,15.5355908203125
3847,15.54016845703125
3848,15.54474609375
3849,15.54932373046875
3850,15.5539013671875
3851,15.55847900390625
3852,15.563056640625
3853,15.56763427734375
3854,15.5722119140625
3855,15.57678955078125
3856,15.5813671875
3857,15.58594482421875
3858,15.5905224609375
3859,15.59510009765625
3860,15.599677734375
3861,15.60425537109375
3862,15.6088330078125
